Streetname,Street Range (FROM - TO),Postcode,Area
Μάρκου Ανδρεάδη,,3118,Λεμεσός
Μάρκου Αυγέρη,,3046,Λεμεσός
Μάρκου Βουζούκη,,4170,Κάτω Πολεμίδια
Μάρκου Δράκου,"1 - 9, 2 - 4",3060,Λεμεσός
Μάρκου Δράκου,6 - τ. 11 - τ.,3061,Λεμεσός
Μάρκου Δράκου,,4002,Μέσα Γειτονιά
Μάρκου Δράκου,,4044,Γερμασόγεια
Μάρκου Δράκου,,4180,Ύψωνας
Μάρκου Ευγενικού,,4002,Μέσα Γειτονιά
Μάρκου Μαρκουλλή,,3047,Λεμεσός
Μάρκου Μουσούρη,,4102,'Αγιος Αθανάσιος
Μάρκου Μπότσαρη,,3040,Λεμεσός
Μάρκου Μπότσαρη,,4046,Γερμασόγεια
Μάρκου Μπότσαρη,,4188,Ύψωνας
Μάρκου Χαραλάμπους,,3050,Λεμεσός
Μαρούλας Ζήνωνος,,3112,Λεμεσός
Μαρσύας,,3055,Λεμεσός
Μάρτιν Λούθερ Κιγκ,,3051,Λεμεσός
Μάρτιν Λούθερ Κιγκ,,4108,'Αγιος Αθανάσιος
Μαρτύρων Κοντεμένου,,3065,Λεμεσός
Μασσαλίας,,4046,Γερμασόγεια
Μασσαλιώτιδος,,3096,Λεμεσός
Ματθαίου Ματθαίου,,3115,Λεμεσός
Ματθαίου Ματθαίου,,4101,'Αγιος Αθανάσιος
Μαυρηλίου,,4104,'Αγιος Αθανάσιος
Μαυρικίου Ράβελ,,3120,Λεμεσός
Μαυρομιχαλέων,,3107,Λεμεσός
Μαχαιρά,,4180,Ύψωνας
Μαχάτμα Γκάντι,,3096,Λεμεσός
Μαχητών ΕΛ.ΔΥ.Κ.,,4104,'Αγιος Αθανάσιος
Μαχητών Πενταδακτύλου,,4105,'Αγιος Αθανάσιος
Μεγάλου Αλεξάνδρου,,3041,Λεμεσός
Μεγάλου Αλεξάνδρου,,4006,Μέσα Γειτονιά
Μεγάλου Αλεξάνδρου,,4180,Ύψωνας
Μεγάλου Θεοδοσίου,,3083,Λεμεσός
Μεγάλου Θεοδοσίου,,4044,Γερμασόγεια
Μεγάλου Κωνσταντίνου,,4044,Γερμασόγεια
Μεγάλου Σπηλαίου,,3083,Λεμεσός
Μεγάρων,,3071,Λεμεσός
Μεθάνων,,3111,Λεμεσός
Μεθάνων,,4042,Γερμασόγεια
Μεθάνων,,4155,Κάτω Πολεμίδια
Μεθώνης,,3071,Λεμεσός
Μελανθίου,,3118,Λεμεσός
Μελεάγρου,,3116,Λεμεσός
Μελετίου Μεταξάκη,"1 - 19, 2 - 20",3100,Λεμεσός
Μελετίου Μεταξάκη,21 - τ. 22 - τ.,4006,Μέσα Γειτονιά
Μελή Νικολαΐδη,,3083,Λεμεσός
Μελή Χαραλάμπους,,3117,Λεμεσός
Μελίνας Μερκούρη,,3115,Λεμεσός
Μελίνας Μερκούρη,,4044,Γερμασόγεια
Μελίνας Μερκούρη,,4107,'Αγιος Αθανάσιος
Μελίνας Μερκούρη,,4151,Κάτω Πολεμίδια
Μελίνας Μερκούρη,,4156,Κάτω Πολεμίδια
Μελίνας Μερκούρη,,4191,Ύψωνας
Μελισσιών,,4151,Κάτω Πολεμίδια
Μελισσοβούνου,,4150,Κάτω Πολεμίδια
Μελισσών,,3110,Λεμεσός
Μελπομένης,,3083,Λεμεσός
Μελπομένης,"1 - 7, 2 - 6",4041,Γερμασόγεια
Μελπομένης,9 - τ. 8 - τ.,4047,Γερμασόγεια
Μενελάου,,3100,Λεμεσός
Μενελάου,,4041,Γερμασόγεια
Μενελάου,,4187,Ύψωνας
Μενελάου Λουντέμη,,3048,Λεμεσός
Μενελάου Λουντέμη,,4044,Γερμασόγεια
Μενελάου Λουντέμη,,4151,Κάτω Πολεμίδια
Μενελάου Φραγκούδη,,3081,Λεμεσός
Μενεξέδων,,3110,Λεμεσός
Μενοικέα,,3015,Λεμεσός
Μερσινακίου,,4105,'Αγιος Αθανάσιος
Μερσίνης,,4044,Γερμασόγεια
Μερσίνης,,4105,'Αγιος Αθανάσιος
Μερσινιάς,,4151,Κάτω Πολεμίδια
Μεσαορίας,,3071,Λεμεσός
Μεσαορίας,,4045,Γερμασόγεια
Μεσαορίας,,4184,Ύψωνας
Μεσημβρίας,,4100,'Αγιος Αθανάσιος
Μεσοβουνίων Λεωφόρος,,4045,Γερμασόγεια
Μεσογείου,,3117,Λεμεσός
Μεσογείου,,4107,'Αγιος Αθανάσιος
Μεσογείου,,4184,Ύψωνας
Μεσολογγίου,,3032,Λεμεσός
Μεσολογγίου,,4002,Μέσα Γειτονιά
Μεσολογγίου,,4046,Γερμασόγεια
Μεσολογγίου,,4107,'Αγιος Αθανάσιος
Μεσολογγίου,,4181,Ύψωνας
Μεσσαπίου,,3083,Λεμεσός
Μεσσηνίας,,3111,Λεμεσός
Μεσσηνίας,,4040,Γερμασόγεια
Μεστζίτ,"1 - 37, 2 - 22",3042,Λεμεσός
Μεστζίτ,24 - τ. 39 - τ.,3017,Λεμεσός
Μεταμορφώσεως,,3083,Λεμεσός
Μεταναστών,"1 - 15, 2 - 16",3070,Λεμεσός
Μεταναστών,17 - τ. 18 - τ.,3080,Λεμεσός
Μετεώρων,,3086,Λεμεσός
Μετεώρων,,4193,Ύψωνας
Μετοχίου,,3117,Λεμεσός
Μέτωνος,,3086,Λεμεσός
Μηλιάς,,4100,'Αγιος Αθανάσιος
Μήλου,,3016,Λεμεσός
Μήλου,,4045,Γερμασόγεια
Μήλου,,4184,Ύψωνας
Μητροδώρου,,3115,Λεμεσός
Μητροπολίτου Κιτίου Κυπριανού,,4182,Ύψωνας
Μητροφάνους,,3116,Λεμεσός
Μιλήτου,,3048,Λεμεσός
Μιλτιάδη Γεωργίου,,4189,Ύψωνας
Μιλτιάδη Μαλακάση,,4150,Κάτω Πολεμίδια
Μιλτιάδη Στυλιανού,,3120,Λεμεσός
Μιλτιάδη Στυλιανού,,4150,Κάτω Πολεμίδια
Μιλτιάδους,,3096,Λεμεσός
Μιλτιάδους,,4183,Ύψωνας
Μίλτωνος,"1 - 33, 2 - 32",3051,Λεμεσός
Μίλτωνος,"35 - 61, 34 - 60",3050,Λεμεσός
Μίλτωνος,63 - τ. 62 - τ.,3047,Λεμεσός
Μίλτωνος,,4152,Κάτω Πολεμίδια
Μίλωνος Κροτωνιάτου,,3021,Λεμεσός
Μίμη Φωτόπουλου,,3047,Λεμεσός
Μίμη Φωτόπουλου,,4170,Κάτω Πολεμίδια
Μιμόζας,,3115,Λεμεσός
Μίνωος,,3111,Λεμεσός
Μίνωος,,4104,'Αγιος Αθανάσιος
Μισιαούλη και Καβάζογλου,"1 - 27, 2 - 38",3017,Λεμεσός
Μισιαούλη και Καβάζογλου,29 - τ. 40 - τ.,3016,Λεμεσός
Μισσισσιππή,,3082,Λεμεσός
Μιχαήλ 'Αγγελου,,3015,Λεμεσός
Μιχαήλ 'Αγγελου,,4045,Γερμασόγεια
Μιχαήλ 'Αγγελου,,4106,'Αγιος Αθανάσιος
Μιχαήλ 'Αγγελου,,4152,Κάτω Πολεμίδια
Μιχαήλ Γιωργάλλα,,3091,Λεμεσός
Μιχαήλ Γιωργάλλα,,4001,Μέσα Γειτονιά
Μιχαήλ Γιωργάλλα,,4189,Ύψωνας
Μιχαήλ Δαμασκηνού,,4154,Κάτω Πολεμίδια
Μιχαήλ Ηρακλέους,,4101,'Αγιος Αθανάσιος
Μιχαήλ Καΐλη,,3055,Λεμεσός
Μιχαήλ Καραολή,,3031,Λεμεσός
Μιχαήλ Καραολή,,4000,Μέσα Γειτονιά
Μιχαήλ Καραολή,,4045,Γερμασόγεια
Μιχαήλ Καραολή,,4108,'Αγιος Αθανάσιος
Μιχαήλ Καραολή,1 - τ.,4184,Ύψωνας
Μιχαήλ Καραολή,2 - τ.,4185,Ύψωνας
Μιχαήλ Κάσιαλου,,3115,Λεμεσός
Μιχαήλ Κάσιαλου,,4044,Γερμασόγεια
Μιχαήλ Κάσιαλου,,4104,'Αγιος Αθανάσιος
Μιχαήλ Κάσιαλου,,4150,Κάτω Πολεμίδια
Μιχαήλ Κουκκή,,3051,Λεμεσός
Μιχαήλ Κουτσόφτα,,3031,Λεμεσός
Μιχαήλ Κουτσόφτα,,4000,Μέσα Γειτονιά
Μιχαήλ Κουτσόφτα,,4105,'Αγιος Αθανάσιος
Μιχαήλ Κουτσόφτα,,4191,Ύψωνας
Μιχαήλ Μιχαηλίδη,,3030,Λεμεσός
Μιχαήλ Παρίδη,,3091,Λεμεσός
Μιχαήλ Παρίδη,,4190,Ύψωνας
Μιχαήλ Ροδά,,4155,Κάτω Πολεμίδια
Μιχαήλ Ρωσσίδη,,3080,Λεμεσός
Μιχαήλ Σιάλου,,4108,'Αγιος Αθανάσιος
Μιχαήλ Ψελλού,,3060,Λεμεσός
Μιχαήλ Ψελλού,,4101,'Αγιος Αθανάσιος
Μιχαλάκη Μακρίδη,,3075,Λεμεσός
Μιχαλάκη Σάββα,,3120,Λεμεσός
Μιχαλάκη Χριστοδούλου,,3047,Λεμεσός
Μιχάλη Ζαβού,,3110,Λεμεσός
Μιχάλη Ζαβού,,4107,'Αγιος Αθανάσιος
Μιχάλη Κακογιάννη,,3042,Λεμεσός
Μιχάλη Μιχαηλίδη,,4194,Ύψωνας
Μιχάλη Πιτσιλλίδη,,4105,'Αγιος Αθανάσιος
Μιχάλη Σουγιούλ,,3046,Λεμεσός
Μνάσωνος,,4007,Μέσα Γειτονιά
Μνάσωνος,,4105,'Αγιος Αθανάσιος
Μνήμης,,3118,Λεμεσός
Μνησικλή,,3107,Λεμεσός
Μοδέστου Παντελή,,3090,Λεμεσός
Μοδέστου Παντελή,,4003,Μέσα Γειτονιά
Μοδέστου Παντελή,,4045,Γερμασόγεια
Μοδέστου Παντελή,,4190,Ύψωνας
Μολιέρου,,3082,Λεμεσός
Μολοσσού,,3071,Λεμεσός
Μοναστηρίου,,4007,Μέσα Γειτονιά
Μονέ,,3046,Λεμεσός
Μονεμβασίας,,4104,'Αγιος Αθανάσιος
Μονεμβασίας,,4152,Κάτω Πολεμίδια
Μονής Κύκκου,,3071,Λεμεσός
Μονής Μαχαιρά,,3020,Λεμεσός
Μονής Σταυροβουνίου,,3071,Λεμεσός
Μονής Τροοδιτίσσης,,3071,Λεμεσός
Μορφέως,,3116,Λεμεσός
Μορφέως,,4041,Γερμασόγεια
Μόρφου,,3012,Λεμεσός
Μόρφου,,4045,Γερμασόγεια
Μόρφου,,4105,'Αγιος Αθανάσιος
Μόρφου,,4130,Πάνω Πολεμίδια
Μόρφου,,4191,Ύψωνας
Μοστισλάβου Ροστρόποβιτς,,3112,Λεμεσός
Μοσχάτου,,3071,Λεμεσός
Μόσχου,,3091,Λεμεσός
Μουρίλλο,,3015,Λεμεσός
Μουσαίου,,3090,Λεμεσός
Μουσών,,3016,Λεμεσός
Μουσών,,4047,Γερμασόγεια
Μουσών,,4184,Ύψωνας
Μπαίτεν Πάουελ,,3066,Λεμεσός
Μπαρμπαρός Χαϋρεντίν Πασά,,3045,Λεμεσός
Μπαχ,,3012,Λεμεσός
Μπέλαπαϊς,,4102,'Αγιος Αθανάσιος
Μπέλαπαϊς,,4190,Ύψωνας
Μπελλίνι,,3081,Λεμεσός
Μπερλιόζ,,3050,Λεμεσός
Μπερμπέρ Μεχμέτ,,3017,Λεμεσός
Μπέρναρντ Σω,,3080,Λεμεσός
Μπερτόλδου Μπρεχτ,,3048,Λεμεσός
Μπιζανίου,,4106,'Αγιος Αθανάσιος
Μπιζανίου,,4153,Κάτω Πολεμίδια
Μπογαζίου,,4007,Μέσα Γειτονιά
Μποττιτσέλλι,,3081,Λεμεσός
Μπουμπουλίνας,,3032,Λεμεσός
Μπουμπουλίνας,,4005,Μέσα Γειτονιά
Μπουμπουλίνας,,4044,Γερμασόγεια
Μπουμπουλίνας,,4187,Ύψωνας
Μπραμς,,3110,Λεμεσός
Μπρατισλάβας,,3081,Λεμεσός
Μυκηνών,,3022,Λεμεσός
Μυκηνών,,4002,Μέσα Γειτονιά
Μυκηνών,,4045,Γερμασόγεια
Μυκηνών,,4192,Ύψωνας
Μυκόνου,,3016,Λεμεσός
Μυκόνου,,4184,Ύψωνας
Μυρμιδόνων,,3117,Λεμεσός
Μυρμιδόνων,,4043,Γερμασόγεια
Μυρμιδόνων,,4170,Κάτω Πολεμίδια
Μυροφόρων,,4151,Κάτω Πολεμίδια
Μύρρας,,3118,Λεμεσός
Μυρτιάς,,3110,Λεμεσός
Μυρτιάς,,4007,Μέσα Γειτονιά
Μυρτιάς,,4105,'Αγιος Αθανάσιος
Μυρτίδος,,4154,Κάτω Πολεμίδια
Μυρτιωτίσσης,,4041,Γερμασόγεια
Μύρτου,,4008,Μέσα Γειτονιά
Μύρτου,,4186,Ύψωνας
Μύρτωνος,,3047,Λεμεσός
Μύρων,,4041,Γερμασόγεια
Μύρωνος,,3035,Λεμεσός
Μυστρά,,3086,Λεμεσός
Μυστρά,,4156,Κάτω Πολεμίδια
Μυστρά,,4185,Ύψωνας
Μυτιλήνης,"1 - 17, 2 - 34",3050,Λεμεσός
Μυτιλήνης,19 - τ. 36 - τ.,3048,Λεμεσός
Μυτιλήνης,,4044,Γερμασόγεια
Μυτιλήνης,,4183,Ύψωνας
Μωπασσάν,,3110,Λεμεσός
Μωυσέως,,3025,Λεμεσός
Ν,,,
Ναγκασάκι,,3055,Λεμεσός
Ναζαρέτ,,4180,Ύψωνας
Ναμίκ Κεμάλ,,3012,Λεμεσός
Ναντζίνκ,,3119,Λεμεσός
Νάξου,,3096,Λεμεσός
Νάξου,,4045,Γερμασόγεια
Νάξου,,4187,Ύψωνας
Ναούσης,,3115,Λεμεσός
Ναρκίσσου,,3091,Λεμεσός
Ναρκίσσου,,4104,'Αγιος Αθανάσιος
Ναυαρίνου,,3041,Λεμεσός
Ναυαρίνου,,4044,Γερμασόγεια
Ναυαρίνου,,4185,Ύψωνας
Ναυπάκτου,,3051,Λεμεσός
Ναυπάκτου,,4184,Ύψωνας
Ναυπλίου,,3025,Λεμεσός
Ναυπλίου,,4184,Ύψωνας
Ναυσικάς,,3070,Λεμεσός
Ναυσικάς,,4045,Γερμασόγεια
Νεαπόλεως,,4189,Ύψωνας
Νεάρχου Χρυσοστομίδη,,3081,Λεμεσός
Νέας Γενιάς,,4150,Κάτω Πολεμίδια
Νέας Περάμου,,4194,Ύψωνας
Νείλου,,3060,Λεμεσός
Νείλου,,4188,Ύψωνας
Νεμέας,,3055,Λεμεσός
Νεμέσεως,,4153,Κάτω Πολεμίδια
Νεοκλή Αναστασιάδη,,3076,Λεμεσός
Νεοκλή Αραούζου,,3115,Λεμεσός
Νεοπτολέμου,,3111,Λεμεσός
Νέου Δελχί,,3117,Λεμεσός
Νεοφύτου Βάμβα,,4153,Κάτω Πολεμίδια
Νεοφύτου Δούκα,,4153,Κάτω Πολεμίδια
Νεοφύτου Ροδινού,,3117,Λεμεσός
Νέστορος,,3091,Λεμεσός
Νεύτωνος,,3056,Λεμεσός
Νεφέλης,,3111,Λεμεσός
Νεφέλης,,4043,Γερμασόγεια
Νεφέλης,,4183,Ύψωνας
Νεχρού,,3115,Λεμεσός
Νηρέα,,3055,Λεμεσός
Νηρηίδων,,3118,Λεμεσός
Νίκαιας,,3055,Λεμεσός
Νίκαιας,,4043,Γερμασόγεια
Νίκαιας,,4130,Πάνω Πολεμίδια
Νικάνορος,,3046,Λεμεσός
Νίκης,,3096,Λεμεσός
Νίκης,,4003,Μέσα Γειτονιά
Νίκης,,4181,Ύψωνας
Νικηταρά,,3051,Λεμεσός
Νικηταρά,,4040,Γερμασόγεια
Νικηταρά,,4191,Ύψωνας
Νικηφόρου Γρηγορά,,3030,Λεμεσός
Νικηφόρου Θεοτόκη,,4155,Κάτω Πολεμίδια
Νικηφόρου Λύτρα,,3095,Λεμεσός
Νικηφόρου Φωκά,,3040,Λεμεσός
Νικηφόρου Φωκά,,4189,Ύψωνας
Νικοδήμου Μυλωνά,,3095,Λεμεσός
Νικοδήμου Μυλωνά,,4180,Ύψωνας
Νικοκλέους,,3027,Λεμεσός
Νικόλα Οικονόμου,,3110,Λεμεσός
Νικόλα Οικονόμου,,4107,'Αγιος Αθανάσιος
Νικολάου Γιάγκου,,3020,Λεμεσός
Νικολάου Γιάγκου,,4156,Κάτω Πολεμίδια
Νικολάου Γύζη,,3060,Λεμεσός
Νικολάου Καταλάνου,,3100,Λεμεσός
Νικολάου Κριεζώνη,,4153,Κάτω Πολεμίδια
Νικολάου Λαζάρου,,3020,Λεμεσός
Νικολάου Λανίτου,,3035,Λεμεσός
Νικολάου Μαντζάρου,,3042,Λεμεσός
Νικολάου Μαντζάρου,,4152,Κάτω Πολεμίδια
Νικολάου Ξιούτα,,3036,Λεμεσός
Νικολάου Π. Λανίτη,,3021,Λεμεσός
Νικολάου Πολίτου,,3017,Λεμεσός
Νικολάου Σαριπόλου,"1 - 45, 2 - 58",3036,Λεμεσός
Νικολάου Σαριπόλου,47 - τ. 60 - τ.,3041,Λεμεσός
Νικολάου Σαριπόλου,,4182,Ύψωνας
Νικολάου Σκουφά,,3016,Λεμεσός
Νικολάου Σκουφά,,4044,Γερμασόγεια
Νικολάου Σκουφά,,4194,Ύψωνας
Νικολάου Τοφαλή,,4108,'Αγιος Αθανάσιος
Νικοτσάρα,,4154,Κάτω Πολεμίδια
Νικοτσάρα Πάροδος,,4154,Κάτω Πολεμίδια
Νίκου Αναστασιάδη,,3076,Λεμεσός
Νίκου Γεωργίου,,3042,Λεμεσός
Νίκου Γκάτσου,,3119,Λεμεσός
Νίκου Γούναρη,,3115,Λεμεσός
Νίκου Εγγονόπουλου,,3117,Λεμεσός
Νίκου Ευαγόρου,,3091,Λεμεσός
Νίκου Ευαγόρου,,4003,Μέσα Γειτονιά
Νίκου Ευαγόρου,,4188,Ύψωνας
Νίκου Ευθυμίου,,4106,'Αγιος Αθανάσιος
